02138,39/06/27,F,1
02138,39/07/03,F,1
02138,39/07/14,M,1
02138,39/07/17,,1
02138,39/08/05,F,1
02138,39/08/08,F,1
02138,39/08/08,M,1
02138,39/08/25,M,1
02138,39/08/28,M,1
02138,39/08/30,F,1
02138,39/09/01,M,1
02138,39/09/10,F,1
02138,39/09/18,M,1
02138,39/10/06,M,1
02138,39/10/08,F,1
02138,39/10/10,M,1
02138,39/10/14,M,1
02138,39/10/15,M,1
02138,39/10/17,F,1
02138,39/11/10,F,1
02138,39/11/15,F,1
02138,39/11/19,F,1
02138,39/11/26,F,1
02138,39/12/02,F,1
02138,39/12/07,F,1
02138,39/12/07,M,1
02138,39/12/17,M,1
02138,39/12/22,F,1
02138,39/12/23,M,1
02138,39/12/25,M,1
02138,40/01/07,F,1
02138,40/01/08,M,1
02138,40/01/21,M,1
02138,40/02/04,M,1
02138,40/02/17,M,1
02138,40/02/18,F,1
02138,40/03/01,F,1
02138,40/03/06,M,1
02138,40/03/08,F,1
02138,40/03/09,F,1
02138,40/03/12,F,2
02138,40/03/14,M,1
02138,40/03/17,F,1
02138,40/04/03,F,1
02138,40/04/04,F,1
02138,40/04/09,F,1
02138,40/04/13,M,1
02138,40/04/14,F,2
02138,40/04/17,F,1
02138,40/04/22,M,1
02138,40/04/23,M,1
02138,40/04/28,,1
02138,40/05/10,F,1
02138,40/05/14,F,1
02138,40/05/19,F,1
02138,40/05/22,M,1
02138,40/05/23,M,1
02138,40/05/25,M,1
02138,40/06/04,F,1
02138,40/06/05,M,1
02138,40/06/09,F,1
02138,40/06/24,M,1
02138,40/06/28,M,1
02138,40/07/01,F,1
02138,40/07/05,M,1
02138,40/07/25,F,1
02138,40/08/02,F,1
02138,40/08/04,F,2
02138,40/08/06,F,1
02138,40/08/12,,1
02138,40/08/13,M,1
02138,40/08/18,F,1
02138,40/08/19,F,1
02138,40/09/05,M,1
02138,40/09/07,M,1
02138,40/09/09,F,1
02138,40/09/09,M,1
02138,40/09/10,M,1
02138,40/09/13,M,1
02138,40/09/15,F,2
02138,40/10/01,F,1
02138,40/10/08,F,1
02138,40/10/18,F,1
02138,40/10/22,F,1
02138,40/10/24,M,1
02138,40/10/28,M,1
02138,40/11/01,M,1
02138,40/11/14,M,1
02138,40/11/20,M,1
02138,40/11/23,F,1
02138,40/11/26,M,1
02138,40/12/02,M,1
02138,40/12/11,M,1
02138,40/12/15,F,1
02138,40/12/19,M,1
02138,40/12/27,M,1
02138,40/12/28,F,1
02138,41/01/05,F,1
02138,41/01/12,F,1
02138,41/01/14,F,1
02138,41/01/18,F,1
02138,41/01/23,M,1
02138,41/01/24,F,1
02138,41/01/29,M,1
02138,41/02/01,M,1
02138,41/02/03,M,1
02138,41/02/04,M,1
02138,41/02/14,F,1
02138,41/02/19,M,1
02138,41/02/24,M,1
